"variant","subvariant","var1","var2","correlation","lower_ci","upper_ci","n_obs","dataset"
"Omicron","BA.1","viral_load","lead3_viral_load",0.761687953973183,0.297941215862062,0.934552058985028,11,"usa by subvariant"
"Omicron","BA.1","hosp_current","lead3_viral_load",0.381887831393229,-0.282775928108365,0.798780015410711,11,"usa by subvariant"
"Omicron","BA.1","hosp_new","lead3_viral_load",0.579628356146161,-0.0310518123810358,0.875197290205671,11,"usa by subvariant"
"Omicron","BA.1","deaths","lead3_viral_load",0.210125905013371,-0.445972541453511,0.719336046877592,11,"usa by subvariant"
"Omicron","BA.1","log_viral_load","lead3_viral_load",0.700447383577733,0.173442382667085,0.915605424366792,11,"usa by subvariant"
"Omicron","BA.1","lead1_viral_load","lead3_viral_load",0.939547515002185,0.778366027206358,0.98453071940889,11,"usa by subvariant"
"Omicron","BA.1","lead2_viral_load","lead3_viral_load",0.988250687931684,0.953833152943784,0.997048597182286,11,"usa by subvariant"
"Omicron","BA.1","lead4_viral_load","lead3_viral_load",0.994322852078593,0.977491281727323,0.998577166040077,11,"usa by subvariant"
"Omicron","BA.1","lag1_viral_load","lead3_viral_load",0.684585658369078,0.0965815209212152,0.918367979666871,10,"usa by subvariant"
"Omicron","BA.1","lag2_viral_load","lead3_viral_load",0.623641213766938,-0.0691144531476863,0.910614093532607,9,"usa by subvariant"
"Omicron","BA.1","lag3_viral_load","lead3_viral_load",0.540295161775412,-0.265453522480718,0.901675932099347,8,"usa by subvariant"
"Omicron","BA.1","lag4_viral_load","lead3_viral_load",0.410512042647096,-0.495838755661138,0.888809154329047,7,"usa by subvariant"
"Omicron","BA.1","log_lag1_viral_load","lead3_viral_load",0.638209731000258,0.0143359609712477,0.904415100572357,10,"usa by subvariant"
"Omicron","BA.1","log_hosp","lead3_viral_load",0.571514141552447,-0.0431692390880077,0.872327167022675,11,"usa by subvariant"
"Omicron","BA.1","log_inf","lead3_viral_load",0.836614875374169,0.47524194679152,0.956472206211959,11,"usa by subvariant"
"Omicron","BA.1","log_cases","lead3_viral_load",0.642428709319181,0.0692227629089501,0.896728645308851,11,"usa by subvariant"
"Omicron","BA.1","inf_mean","lead4_viral_load",0.920539159345859,0.716095158842852,0.979517270002073,11,"usa by subvariant"
"Omicron","BA.1","daily_cases","lead4_viral_load",0.742326260077262,0.256797211423813,0.928666050332368,11,"usa by subvariant"
"Omicron","BA.1","inf_mean_7dts","lead4_viral_load",0.872508295190604,0.572024481479501,0.966514719881742,11,"usa by subvariant"
"Omicron","BA.1","daily_cases_7dts","lead4_viral_load",0.56511628986949,-0.0525976884986348,0.870049434905914,11,"usa by subvariant"
"Omicron","BA.1","viral_load","lead4_viral_load",0.694255057430317,0.161726395052712,0.913634928458156,11,"usa by subvariant"
"Omicron","BA.1","hosp_current","lead4_viral_load",0.298580844333412,-0.367045097218791,0.761982554091201,11,"usa by subvariant"
"Omicron","BA.1","hosp_new","lead4_viral_load",0.500591195284911,-0.14190572332285,0.846325886576754,11,"usa by subvariant"
"Omicron","BA.1","deaths","lead4_viral_load",0.130874718932568,-0.508967229213835,0.677562743990552,11,"usa by subvariant"
"Omicron","BA.1","log_viral_load","lead4_viral_load",0.634243524682161,0.0554621592362806,0.893988924082674,11,"usa by subvariant"
"Omicron","BA.1","lead1_viral_load","lead4_viral_load",0.900822875782351,0.654769726920098,0.974238682227814,11,"usa by subvariant"
"Omicron","BA.1","lead2_viral_load","lead4_viral_load",0.967516637914944,0.876145840124312,0.991776028108971,11,"usa by subvariant"
"Omicron","BA.1","lead3_viral_load","lead4_viral_load",0.994322852078593,0.977491281727323,0.998577166040077,11,"usa by subvariant"
"Omicron","BA.1","lag1_viral_load","lead4_viral_load",0.631845220087411,0.00367123793942976,0.902454754194511,10,"usa by subvariant"
"Omicron","BA.1","lag2_viral_load","lead4_viral_load",0.543082976480458,-0.189336335526342,0.887214467251704,9,"usa by subvariant"
"Omicron","BA.1","lag3_viral_load","lead4_viral_load",0.393683762670699,-0.4303992806658,0.859829598162776,8,"usa by subvariant"
"Omicron","BA.1","lag4_viral_load","lead4_viral_load",0.103291772621891,-0.704580269399547,0.79455296790123,7,"usa by subvariant"
"Omicron","BA.1","log_lag1_viral_load","lead4_viral_load",0.57779820774681,-0.0814782251399438,0.885343322644137,10,"usa by subvariant"
"Omicron","BA.1","log_hosp","lead4_viral_load",0.497912014903392,-0.145400763763681,0.845310270491801,11,"usa by subvariant"
"Omicron","BA.1","log_inf","lead4_viral_load",0.782248885046049,0.343605176399672,0.940700754584216,11,"usa by subvariant"
"Omicron","BA.1","log_cases","lead4_viral_load",0.571562448014174,-0.0430976314260901,0.872344315331796,11,"usa by subvariant"
"Omicron","BA.1","inf_mean","lag1_viral_load",0.818528500860164,0.389772536378255,0.955647392302305,10,"usa by subvariant"
"Omicron","BA.1","daily_cases","lag1_viral_load",0.880105756924435,0.561777303171644,0.971428219132863,10,"usa by subvariant"
"Omicron","BA.1","inf_mean_7dts","lag1_viral_load",0.859426355383116,0.500771642355801,0.966217118773652,10,"usa by subvariant"
"Omicron","BA.1","daily_cases_7dts","lag1_viral_load",0.956549662031504,0.821966257335741,0.9899564753123,10,"usa by subvariant"
"Omicron","BA.1","viral_load","lag1_viral_load",0.929420069984717,0.722714340423547,0.983509681378122,10,"usa by subvariant"
"Omicron","BA.1","hosp_current","lag1_viral_load",0.986749970000102,0.942983255905596,0.996973182960638,10,"usa by subvariant"
"Omicron","BA.1","hosp_new","lag1_viral_load",0.987611458816589,0.946613898713704,0.997170926678845,10,"usa by subvariant"
"Omicron","BA.1","deaths","lag1_viral_load",0.92646132564042,0.712382111627826,0.982798183708422,10,"usa by subvariant"
"Omicron","BA.1","log_viral_load","lag1_viral_load",0.964509333262837,0.852724465571622,0.99182192927447,10,"usa by subvariant"
"Omicron","BA.1","lead1_viral_load","lag1_viral_load",0.837377095348876,0.439426448778377,0.960562943171161,10,"usa by subvariant"
"Omicron","BA.1","lead2_viral_load","lag1_viral_load",0.747037799045107,0.221666521092371,0.936281986753121,10,"usa by subvariant"
"Omicron","BA.1","lead3_viral_load","lag1_viral_load",0.684585658369078,0.0965815209212152,0.918367979666871,10,"usa by subvariant"
"Omicron","BA.1","lead4_viral_load","lag1_viral_load",0.631845220087411,0.00367123793942976,0.902454754194511,10,"usa by subvariant"
"Omicron","BA.1","lag2_viral_load","lag1_viral_load",0.91981222435221,0.657069535460516,0.983280715720331,9,"usa by subvariant"
"Omicron","BA.1","lag3_viral_load","lag1_viral_load",0.793770949183007,0.202180848634173,0.960943251329864,8,"usa by subvariant"
"Omicron","BA.1","lag4_viral_load","lag1_viral_load",0.636984912148539,-0.223100370889453,0.939419267453573,7,"usa by subvariant"
"Omicron","BA.1","log_lag1_viral_load","lag1_viral_load",0.955588781775789,0.818305526866688,0.989730490641871,10,"usa by subvariant"
"Omicron","BA.1","log_hosp","lag1_viral_load",0.954142666179616,0.812817076299415,0.989390063878231,10,"usa by subvariant"
"Omicron","BA.1","log_inf","lag1_viral_load",0.945147394713709,0.779231588192868,0.987263780011804,10,"usa by subvariant"
"Omicron","BA.1","log_cases","lag1_viral_load",0.9734514666036,0.88822916512257,0.993903808819914,10,"usa by subvariant"
"Omicron","BA.1","inf_mean","lag2_viral_load",0.716162611793656,0.0992280103100311,0.935395182992205,9,"usa by subvariant"
"Omicron","BA.1","daily_cases","lag2_viral_load",0.732343080431477,0.13280626377943,0.939518497051913,9,"usa by subvariant"
"Omicron","BA.1","inf_mean_7dts","lag2_viral_load",0.749314575100573,0.169569686483011,0.943779809152692,9,"usa by subvariant"
"Omicron","BA.1","daily_cases_7dts","lag2_viral_load",0.815077058371826,0.329088181071878,0.959703241198536,9,"usa by subvariant"
"Omicron","BA.1","viral_load","lag2_viral_load",0.820337790325944,0.343171345713788,0.960938157173911,9,"usa by subvariant"
"Omicron","BA.1","hosp_current","lag2_viral_load",0.964553128459807,0.835875547133709,0.992743126839886,9,"usa by subvariant"
"Omicron","BA.1","hosp_new","lag2_viral_load",0.919544518459447,0.656081802768125,0.983223046933082,9,"usa by subvariant"
"Omicron","BA.1","deaths","lag2_viral_load",0.989654199907509,0.949767451020044,0.997903257907807,9,"usa by subvariant"
"Omicron","BA.1","log_viral_load","lag2_viral_load",0.941815511973883,0.741459517413896,0.987977499742432,9,"usa by subvariant"
"Omicron","BA.1","lead1_viral_load","lag2_viral_load",0.727196117136457,0.121973737128458,0.938213363059908,9,"usa by subvariant"
"Omicron","BA.1","lead2_viral_load","lag2_viral_load",0.662508910246202,-0.0028946298107222,0.921282092016015,9,"usa by subvariant"
"Omicron","BA.1","lead3_viral_load","lag2_viral_load",0.623641213766938,-0.0691144531476863,0.910614093532607,9,"usa by subvariant"
"Omicron","BA.1","lead4_viral_load","lag2_viral_load",0.543082976480458,-0.189336335526342,0.887214467251704,9,"usa by subvariant"
"Omicron","BA.1","lag1_viral_load","lag2_viral_load",0.91981222435221,0.657069535460516,0.983280715720331,9,"usa by subvariant"
"Omicron","BA.1","lag3_viral_load","lag2_viral_load",0.903051113131516,0.545516747020273,0.98250336580264,8,"usa by subvariant"
"Omicron","BA.1","lag4_viral_load","lag2_viral_load",0.745703619585341,-0.0167921539244875,0.959787464518333,7,"usa by subvariant"
"Omicron","BA.1","log_lag1_viral_load","lag2_viral_load",0.959589461827819,0.814593556150182,0.991710281494197,9,"usa by subvariant"
"Omicron","BA.1","log_hosp","lag2_viral_load",0.954060947635521,0.791340573054199,0.990554995113921,9,"usa by subvariant"
"Omicron","BA.1","log_inf","lag2_viral_load",0.887147685699051,0.542861788465988,0.976148904785555,9,"usa by subvariant"
"Omicron","BA.1","log_cases","lag2_viral_load",0.946233280414588,0.759203267607421,0.988910347643654,9,"usa by subvariant"
"Omicron","BA.1","inf_mean","lag3_viral_load",0.656868511361406,-0.0890169299755949,0.930730447766058,8,"usa by subvariant"
"Omicron","BA.1","daily_cases","lag3_viral_load",0.584755694897059,-0.20397764541114,0.913155974356221,8,"usa by subvariant"
"Omicron","BA.1","inf_mean_7dts","lag3_viral_load",0.660682805855081,-0.0823274969865364,0.931626085534918,8,"usa by subvariant"
"Omicron","BA.1","daily_cases_7dts","lag3_viral_load",0.66508851843995,-0.0745166111790541,0.932656514570412,8,"usa by subvariant"
"Omicron","BA.1","viral_load","lag3_viral_load",0.693290564649789,-0.0222708841518277,0.939150723426442,8,"usa by subvariant"
"Omicron","BA.1","hosp_current","lag3_viral_load",0.873252589858015,0.438263162530197,0.976828194016091,8,"usa by subvariant"
"Omicron","BA.1","hosp_new","lag3_viral_load",0.825418829647941,0.288609566176899,0.967403090370994,8,"usa by subvariant"
"Omicron","BA.1","deaths","lag3_viral_load",0.929281369056595,0.650726794374033,0.987379767872371,8,"usa by subvariant"
"Omicron","BA.1","log_viral_load","lag3_viral_load",0.884439380807786,0.477126018193091,0.978975948608904,8,"usa by subvariant"
"Omicron","BA.1","lead1_viral_load","lag3_viral_load",0.630144873881211,-0.134070179645653,0.924361936330573,8,"usa by subvariant"
"Omicron","BA.1","lead2_viral_load","lag3_viral_load",0.590593030292268,-0.195416309539431,0.914625494933217,8,"usa by subvariant"
"Omicron","BA.1","lead3_viral_load","lag3_viral_load",0.540295161775412,-0.265453522480718,0.901675932099347,8,"usa by subvariant"
"Omicron","BA.1","lead4_viral_load","lag3_viral_load",0.393683762670699,-0.4303992806658,0.859829598162776,8,"usa by subvariant"
"Omicron","BA.1","lag1_viral_load","lag3_viral_load",0.793770949183007,0.202180848634173,0.960943251329864,8,"usa by subvariant"
"Omicron","BA.1","lag2_viral_load","lag3_viral_load",0.903051113131516,0.545516747020273,0.98250336580264,8,"usa by subvariant"
"Omicron","BA.1","lag4_viral_load","lag3_viral_load",0.87320436153719,0.350851610496054,0.981110921899511,7,"usa by subvariant"
"Omicron","BA.1","log_lag1_viral_load","lag3_viral_load",0.922526220143946,0.622569087789796,0.986134379567031,8,"usa by subvariant"
"Omicron","BA.1","log_hosp","lag3_viral_load",0.920856976589852,0.615728776596083,0.985825527629686,8,"usa by subvariant"
"Omicron","BA.1","log_inf","lag3_viral_load",0.815190556142785,0.259685922315759,0.965335350971401,8,"usa by subvariant"
"Omicron","BA.1","log_cases","lag3_viral_load",0.883069610098066,0.472280288660256,0.97871408744387,8,"usa by subvariant"
"Omicron","BA.1","inf_mean","lag4_viral_load",0.574653258941969,-0.314523058010066,0.926691689134415,7,"usa by subvariant"
"Omicron","BA.1","daily_cases","lag4_viral_load",0.480849678875437,-0.426745779812908,0.905884419210865,7,"usa by subvariant"
"Omicron","BA.1","inf_mean_7dts","lag4_viral_load",0.58727545366463,-0.297252474973556,0.92933592706249,7,"usa by subvariant"
"Omicron","BA.1","daily_cases_7dts","lag4_viral_load",0.51021463447114,-0.394383284762177,0.912626426625166,7,"usa by subvariant"
"Omicron","BA.1","viral_load","lag4_viral_load",0.568940885275072,-0.322150317531034,0.925483430473666,7,"usa by subvariant"
"Omicron","BA.1","hosp_current","lag4_viral_load",0.742784643148985,-0.0233328721956134,0.959268542487751,7,"usa by subvariant"
"Omicron","BA.1","hosp_new","lag4_viral_load",0.684845139819219,-0.140874432900077,0.948656885299712,7,"usa by subvariant"
"Omicron","BA.1","deaths","lag4_viral_load",0.805815097683883,0.134164469481233,0.970158126766879,7,"usa by subvariant"
"Omicron","BA.1","log_viral_load","lag4_viral_load",0.792242873409914,0.0971195989403542,0.967867993540193,7,"usa by subvariant"
"Omicron","BA.1","lead1_viral_load","lag4_viral_load",0.538852159852668,-0.360502471820786,0.918997127389335,7,"usa by subvariant"
"Omicron","BA.1","lead2_viral_load","lag4_viral_load",0.485337953828197,-0.421945389901303,0.906929036253444,7,"usa by subvariant"
"Omicron","BA.1","lead3_viral_load","lag4_viral_load",0.410512042647096,-0.495838755661138,0.888809154329047,7,"usa by subvariant"
"Omicron","BA.1","lead4_viral_load","lag4_viral_load",0.103291772621891,-0.704580269399547,0.79455296790123,7,"usa by subvariant"
"Omicron","BA.1","lag1_viral_load","lag4_viral_load",0.636984912148539,-0.223100370889453,0.939419267453573,7,"usa by subvariant"
"Omicron","BA.1","lag2_viral_load","lag4_viral_load",0.745703619585341,-0.0167921539244875,0.959787464518333,7,"usa by subvariant"
"Omicron","BA.1","lag3_viral_load","lag4_viral_load",0.87320436153719,0.350851610496054,0.981110921899511,7,"usa by subvariant"
"Omicron","BA.1","log_lag1_viral_load","lag4_viral_load",0.837906550601962,0.229919735531515,0.97545896544457,7,"usa by subvariant"
"Omicron","BA.1","log_hosp","lag4_viral_load",0.8372827888155,0.22793916579257,0.975357430426282,7,"usa by subvariant"
"Omicron","BA.1","log_inf","lag4_viral_load",0.728248464137076,-0.0549567975678483,0.956662430667506,7,"usa by subvariant"
"Omicron","BA.1","log_cases","lag4_viral_load",0.779979514761188,0.0652255043963327,0.965773351651279,7,"usa by subvariant"
"Omicron","BA.1","inf_mean","log_lag1_viral_load",0.766124573941626,0.263686981822483,0.941567294262912,10,"usa by subvariant"
"Omicron","BA.1","daily_cases","log_lag1_viral_load",0.804834111464392,0.355195275736375,0.952027446784783,10,"usa by subvariant"
"Omicron","BA.1","inf_mean_7dts","log_lag1_viral_load",0.80350543242373,0.351904691580727,0.951674020512014,10,"usa by subvariant"
"Omicron","BA.1","daily_cases_7dts","log_lag1_viral_load",0.881512876894967,0.5660581367957,0.971779634937034,10,"usa by subvariant"
"Omicron","BA.1","viral_load","log_lag1_viral_load",0.870197354993294,0.532108351997215,0.968942293427714,10,"usa by subvariant"
"Omicron","BA.1","hosp_current","log_lag1_viral_load",0.986780616127329,0.943112231970902,0.996980219656132,10,"usa by subvariant"
"Omicron","BA.1","hosp_new","log_lag1_viral_load",0.961957326859999,0.842777706439331,0.991225101171365,10,"usa by subvariant"
"Omicron","BA.1","deaths","log_lag1_viral_load",0.96973377518109,0.873343399988438,0.993040035324144,10,"usa by subvariant"
"Omicron","BA.1","log_viral_load","log_lag1_viral_load",0.978096350986495,0.907082356457745,0.994979490929196,10,"usa by subvariant"
"Omicron","BA.1","lead1_viral_load","log_lag1_viral_load",0.777975807978795,0.290774294590661,0.944806104037469,10,"usa by subvariant"
"Omicron","BA.1","lead2_viral_load","log_lag1_viral_load",0.695040581934766,0.116302579505503,0.921435204515943,10,"usa by subvariant"
"Omicron","BA.1","lead3_viral_load","log_lag1_viral_load",0.638209731000258,0.0143359609712477,0.904415100572357,10,"usa by subvariant"
"Omicron","BA.1","lead4_viral_load","log_lag1_viral_load",0.57779820774681,-0.0814782251399438,0.885343322644137,10,"usa by subvariant"
"Omicron","BA.1","lag1_viral_load","log_lag1_viral_load",0.955588781775789,0.818305526866688,0.989730490641871,10,"usa by subvariant"
"Omicron","BA.1","lag2_viral_load","log_lag1_viral_load",0.959589461827819,0.814593556150182,0.991710281494197,9,"usa by subvariant"
"Omicron","BA.1","lag3_viral_load","log_lag1_viral_load",0.922526220143946,0.622569087789796,0.986134379567031,8,"usa by subvariant"
"Omicron","BA.1","lag4_viral_load","log_lag1_viral_load",0.837906550601962,0.229919735531515,0.97545896544457,7,"usa by subvariant"
"Omicron","BA.1","log_hosp","log_lag1_viral_load",0.997093765687797,0.987275231243032,0.999338760412294,10,"usa by subvariant"
